rec-id,gender,given-name,surname,postcode,city,telephone-number,credit-card-number,income-normal,age-uniform,income,age,sex,blood-pressure
rec-5520-org,male,maria,greenhalgh,2602,melbourne,08 8963 6638,2398 8771 2652 8654,68989.89,58,158316.7,104,f,79.571
rec-5521-org,male,monique,fitzpatrick,2904,melbourne,04 7076 5323,4586 1365 4184 9599,72845.79,114,237521.6,58,f,73.100
rec-5522-org,male,megan,lock,2906,sydney,04 4130 6061,4255 8302 4128 6494,27282.83,52,264874.8,21,f,71.884
rec-5523-org,female,amy,hobson,2903,sydney,04 6340 8142,6553 4488 0008 0914,72904.06,21,82161.7,58,na,81.029
rec-5524-org,female,abbey,white,2617,canberra,02 5139 2506,0361 3864 2121 3413,26259.72,111,51474.4,21,na,72.195
rec-5525-org,male,rosa,mcgurk,2906,sydney,08 9445 8645,8806 1129 7889 0468,62264.34,110,87503.2,70,f,73.484
rec-5526-dup-0,,jazz,neyenz,2604,kanberra,,2796 9920 924 9787,34942.11,101,106189.4,35,na,74.048
rec-5526-dup-1,,jazz,nyens,2604,kanberra,,2796 99205 9234 9787,34942.11,101,106189.4,35,na,74.048
rec-5526-dup-2,male,jazst,neyebs,260r,canberra,,2796 9920 9234 90787,34942.11,101,106189.4,35,na,74.048
rec-5526-org,male,jazz,neyens,2604,canberra,07 1260 9092,2796 9920 9234 9787,34942.11,101,106189.4,35,na,74.048
rec-5527-org,male,ruby,pascoe,2602,perth,03 2004 6128,1538 7215 2333 4290,67762.39,56,74237.5,96,na,76.231
rec-5528-org,male,alexis,anicic,2614,melbourne,02 0295 1380,7786 0419 6933 3198,75781.71,54,58576.3,57,m,71.134
rec-5529-org,male,tiana,desilva,2615,melbourne,08 1216 4062,2109 9231 0064 4730,61295.98,108,49045.5,28,f,70.509
rec-5530-dup-0,,olif'la,bradshaw,260w,melbourne,,6776 8699 75895 9425,56832.67,73,163812.1,31,f,71.993
rec-5530-dup-1,,olivya,bradsaw,260w,melbourne,,6776 8699 7595 9425,56832.67,73,163812.1,31,f,71.993
rec-5530-org,female,olivia,bradshaw,2602,melbourne,03 0720 5425,6776 8699 7595 9425,56832.67,73,163812.1,31,f,71.993
rec-5531-org,male,chloe,mahamoud,2906,melbourne,07 4926 8406,7085 4483 4376 0655,61770.04,62,12643.2,43,f,75.121
rec-5532-org,female,lara,thorpe,2902,sydney,07 9534 5391,0739 7229 7983 8230,46519.21,55,158984.2,34,f,77.647
rec-5533-org,male,bailee,brain,2614,sydney,08 5414 2378,4804 7810 6997 9677,26472.60,15,50753.4,86,f,78.533
rec-5534-org,male,charlize,dargaville,2904,sydney,07 3041 9343,4274 3942 6138 7421,31329.79,66,40185.0,102,na,73.958
rec-5535-org,male,tegan,rawlings,2615,sydney,08 4563 5678,4866 2164 5748 6029,45275.97,113,207632.3,81,f,80.821
rec-5536-org,male,tuscany,bradshaw,2611,melbourne,07 3360 2300,7329 8867 4695 8000,77185.98,72,92407.1,26,m,79.283
rec-5537-org,male,georgia,jolly,2617,sydney,03 2175 7939,2263 9918 0906 5969,62033.47,34,22511.0,38,m,71.281
rec-5538-org,female,lily,hope,2617,sydney,03 1401 1650,6401 1084 6369 7712,57090.57,54,102118.7,25,na,84.821
rec-5539-org,male,georgia,hinks,2612,sydney,02 9966 0202,7449 4311 3064 7763,50572.84,55,29325.2,88,f,74.930
rec-5540-org,male,emma,priest,2617,melbourne,03 0019 4486,9366 0497 9203 0947,30449.19,56,13341.4,12,f,74.397
rec-5541-org,female,desi,green,2603,sydney,07 1702 1856,1233 7269 0398 1522,41995.10,110,86503.4,99,na,75.085
rec-5542-org,female,paige,crosswell,2600,sydney,04 4185 7212,1037 5108 3418 7752,80938.16,114,12684.8,59,na,72.818
rec-5543-org,female,taylah,coleman,2906,melbourne,07 6372 8423,6253 5871 1152 3835,35275.99,39,82421.8,102,m,78.933
rec-5544-org,male,mikaela,procter,2602,melbourne,03 1855 3926,0374 6563 7961 4391,73137.22,11,95457.6,105,f,77.238
rec-5545-org,male,stephanie,nguyen,2617,canberra,03 5909 2410,2668 3532 2453 7883,67762.24,91,83564.7,41,m,73.897
rec-5546-org,male,jayme,canavese,2903,sydney,08 2562 1704,7925 8202 8222 3580,41226.19,84,26706.0,35,m,78.762
rec-5547-org,male,jaslyn,egglestone,2615,perth,02 1813 5707,2679 3933 7907 9932,53174.28,21,21573.0,89,na,70.999
rec-5548-org,male,sonja,white,2602,melbourne,08 8916 0738,0774 7452 3690 0805,47434.99,114,61481.4,23,m,74.197
rec-5549-org,male,ella,mccarthy,2601,sydney,08 2220 7994,7898 1098 9181 1673,48208.32,69,92416.9,74,m,71.203
rec-5550-org,female,aneka,greenhalgh,2614,perth,02 3734 4475,8646 7727 7094 8524,55025.93,56,54470.7,65,f,75.764
rec-5551-org,female,chloe,reid,2602,melbourne,02 5200 9967,5931 7354 3666 8439,42663.33,60,70794.0,36,f,71.623
rec-5552-org,female,jacqueline,hobson,2902,brisbane,04 9251 4446,8742 9467 8780 7106,52971.69,8,173062.4,63,f,75.752
rec-5553-org,male,ruby,stanley,2902,perth,07 7764 3028,2837 1480 5293 6087,39031.48,119,134237.7,52,na,74.384
rec-5554-org,male,vanessa,gillis,2605,sydney,02 3705 8970,7729 9227 2820 8471,68079.92,97,16453.2,76,f,79.481
rec-5555-org,female,mikayla,clarke,2615,melbourne,04 4925 9885,1785 5845 0106 9750,41431.43,120,120099.7,50,f,68.909
rec-5556-org,male,freya,westbrook,2602,perth,02 7648 3857,5424 6266 3667 2991,90061.38,105,28329.4,16,na,72.638
rec-5557-org,female,rachael,bosi,2600,perth,02 5377 3637,3788 9641 7814 0962,70964.77,95,72471.6,69,m,76.351
rec-5558-org,female,sophie,clutterbuck,2913,sydney,02 0886 8215,6068 2831 8303 0665,48675.11,55,46515.4,89,na,79.657
rec-5559-org,male,madeline,green,2612,sydney,04 8044 1141,5353 8213 1285 9371,51734.45,64,115105.3,103,f,74.526
rec-5560-org,male,isabella,von hoist,2905,canberra,02 7214 6111,3630 0452 8868 5086,43457.87,112,39928.2,23,m,68.232
rec-5561-org,male,chelsea,warbroek,2614,perth,02 5891 2549,7581 9363 0296 7837,71856.39,3,92723.9,89,na,76.759
rec-5562-org,male,olivia,browne,2913,perth,04 1216 2107,5296 0339 4531 1601,55082.02,85,75374.4,94,f,76.707
rec-5563-org,female,claudia,cradock,2611,sydney,04 4697 6470,2445 2508 5261 6276,27256.25,10,103143.3,34,f,74.356
rec-5564-org,male,tara,shank,2611,sydney,02 8729 7782,0375 9738 0778 7637,32210.99,3,29590.3,70,m,77.200
rec-5565-org,male,erin,clarke,2905,perth,02 0701 8714,4236 4575 1234 3022,54816.50,26,89762.3,56,f,76.760
rec-5566-org,female,hannah,harrington,2602,brisbane,02 7356 6711,6980 0147 2220 9860,23165.29,117,98907.5,46,f,71.849
rec-5567-org,male,jaimee,bevis,2602,melbourne,02 3023 5886,8790 1931 1444 8991,42293.93,84,118932.3,97,f,81.608
rec-5568-org,female,taylah,everett,2615,brisbane,08 6594 3973,0234 8357 4527 1562,62508.51,50,50107.8,85,m,76.144
rec-5569-org,male,paige,beal,2602,melbourne,07 6002 7281,2675 4613 3212 2153,50509.82,99,69667.8,82,m,72.711
rec-5570-org,male,mia,teague,2615,sydney,04 0636 7664,1210 0102 3770 2224,58954.52,60,32968.5,98,f,73.725
rec-5571-dup-0,female,maya,pontife,2901,brisban,,0751 5794 1584 007,51838.15,74,187324.4,57,f,77.103
rec-5571-org,female,maya,pontifex,2902,brisbane,04 8758 0618,0751 5794 1584 0087,51838.15,74,187324.4,57,f,77.103
rec-5572-org,male,hannah,thorpe,2602,perth,07 4760 2053,5936 0915 5937 3483,76344.85,64,45185.0,41,f,76.947
rec-5573-org,male,charlotte,lodge,2911,melbourne,02 0074 2091,9870 3820 6815 9509,12771.84,68,96330.4,81,f,71.373
rec-5574-org,male,elizabeth,gully,2605,melbourne,07 4770 8451,1698 5830 6780 4346,12917.05,25,63558.2,86,m,74.645
rec-5575-org,male,saskia,martinovic,2913,sydney,08 3895 2744,4077 6785 8440 1668,71682.08,99,68238.4,107,m,73.782
rec-5576-org,male,sophie,clarke,2617,sydney,07 4193 2957,7563 8474 9199 0947,58318.32,14,79062.1,66,f,72.622
rec-5577-org,female,jasmine,commons,2617,sydney,02 6544 4779,0907 2114 6235 1235,51705.66,11,97372.7,36,m,73.607
rec-5578-org,male,amelia,nguyen,2615,melbourne,07 5218 7844,5961 8216 2414 9534,63230.48,51,42496.9,83,na,75.226
rec-5579-org,female,lara,lowe,2602,hobart,03 5011 4537,9404 6714 6530 9332,43274.05,46,81953.2,78,na,75.683
rec-5580-org,female,sarsha,neumann,2617,sydney,07 9998 5273,6884 1020 3967 3592,40527.43,23,65010.1,69,m,74.686
rec-5581-org,male,katelyn,southgate,2604,sydney,07 9918 0418,0175 5120 3304 6488,61374.55,49,58057.8,58,f,68.780
rec-5582-org,female,cambell,ziersch,2615,sydney,08 5340 7155,7919 4700 9114 3550,38629.18,62,79933.7,28,na,71.991
rec-5583-org,male,kate,petersen,2607,sydney,08 4803 2299,4142 4397 8206 4663,21197.59,2,162811.9,46,f,78.411
rec-5584-org,female,emmerson,nicolle,2617,perth,08 4118 4982,3983 9616 8291 8691,87853.94,17,61694.9,85,m,77.034
rec-5585-org,male,amber,luckman,2905,sydney,02 2455 1496,6600 0254 0446 8943,40282.84,33,171456.5,69,f,78.728
rec-5586-org,male,shakira,burleigh,2913,canberra,04 1517 3073,6296 6738 3035 2437,25586.25,86,55918.1,12,m,78.230
rec-5587-org,female,erin,white,2614,perth,02 1649 6049,0554 0351 5404 0564,53653.47,64,104840.3,33,f,75.268
rec-5588-org,female,olivia,mcgregor,2607,perth,02 0197 3042,0738 1620 5759 7102,74681.43,31,63132.7,52,m,71.406
rec-5589-org,male,kayla,pichlmann,2617,sydney,02 2505 6252,2038 8341 1844 6865,62884.54,36,70379.9,12,f,74.958
rec-5590-org,male,tuscany,krishnan,2617,perth,04 8240 5142,5581 7768 3537 1183,30736.19,36,79486.4,59,f,76.376
rec-5591-dup-0,,a|ex,karuana,missing,,08 9068 5482,1743 1041 7750 8039,54238.48,89,84146.5,15,f,75.164
rec-5591-org,male,alex,caruana,2617,melbourne,08 9068 5482,1743 1041 7750 8039,54238.48,89,84146.5,15,f,75.164
rec-5592-org,female,charlotte,harrington,2606,melbourne,08 9584 1894,8319 1020 6608 2570,42873.42,3,42846.5,14,na,65.546
rec-5593-org,female,aimee,varcoe,2905,perth,02 1108 4738,0631 7104 7903 4996,35689.19,86,31991.0,44,f,69.845
rec-5594-org,female,amy,haggan,2905,sydney,04 6670 4723,9233 2863 6874 2618,43297.76,93,116777.4,100,f,81.895
rec-5595-org,female,charlotte,bocchino,2607,perth,08 9328 5826,8276 6957 0976 8158,32048.64,98,82796.4,47,f,73.301
rec-5596-org,female,isabella,petersen,2913,brisbane,07 3906 6183,5783 4719 1473 3197,75492.89,25,23755.1,42,f,71.012
rec-5597-org,male,phoebe,loosmore,2606,melbourne,08 7598 9540,2471 0017 7425 6282,65418.95,34,21698.7,23,f,79.564
rec-5598-org,male,sarah,george,2604,sydney,02 9595 2252,7064 1989 3918 0534,78823.12,64,34367.8,19,f,73.020
rec-5599-org,male,jenna,george,2612,melbourne,04 7260 6529,5024 4053 0458 8680,38538.23,31,83139.5,100,na,71.168
rec-5600-org,male,jasmyn,ranson,2905,perth,07 0387 2282,7965 5704 8356 7316,51919.46,33,108375.6,21,na,75.399
rec-5601-org,male,mikhaili,hage,2905,sydney,03 2730 5754,2067 8405 3691 9688,46253.33,12,62801.1,98,f,75.062
rec-5602-dup-0,,zali,solli,2611,peryh,,2247 596279094 4227,75453.25,92,93872.8,41,f,72.730
rec-5602-dup-1,,zaly,joly,2611,perth,,2247 5927 9094 4227,75453.25,92,93872.8,18,f,72.730
rec-5602-dup-2,male,jali,solli,26q1,perth,,29247 5927 90940 4227,75453.25,92,93872.8,41,f,72.730
rec-5602-org,male,zali,jolly,2611,perth,02 0375 6132,2247 5927 9094 4227,75453.25,92,93872.8,41,f,72.730
rec-5603-org,female,madeline,blunden,2611,brisbane,03 8214 2223,8214 6469 0612 5818,64727.51,17,25990.2,73,m,78.436
rec-5604-org,female,claudia,maynard,2614,canberra,03 7767 1329,4828 1316 4545 1513,60974.68,81,50507.2,23,m,71.478
rec-5605-org,female,vanessa,bobroff,2607,perth,08 9028 6993,5892 8788 9788 0933,49327.15,15,106665.0,71,f,78.868
rec-5606-org,male,annabelle,bradshaw,2603,melbourne,02 9933 4784,1007 3263 8339 3371,43379.11,54,95696.8,71,na,77.671
rec-5607-org,female,amy,piniros,2902,canberra,02 5983 4374,5604 1966 5216 6863,41313.45,41,29975.8,89,f,69.104
rec-5608-org,male,jessica,george,2912,melbourne,02 3699 5175,6156 3617 9310 8123,66778.09,45,70616.3,20,f,78.102
rec-5609-org,female,tiana,webb,2913,sydney,02 6930 0913,4210 7105 6939 5616,48154.77,7,122509.0,54,f,65.751
rec-5610-org,female,hannah,culliton,2602,sydney,03 5083 2520,2522 7321 6864 7744,19420.10,6,60203.8,106,m,71.904
rec-5611-org,female,kailey,white,2604,sydney,07 9869 5483,8222 3326 9699 2000,29157.07,40,98353.7,50,f,75.082
rec-5612-org,male,taliah,wallent,2611,sydney,03 7670 9516,5882 0118 1191 8122,31745.54,70,57218.9,57,m,70.264
rec-5613-dup-0,male,carsa,cambell,2611,zydney,,934 9785 2524 2819,35594.66,81,80862.4,12,na,75.392
rec-5613-org,male,carla,campbell,2611,sydney,07 9328 5544,9343 9785 2524 2819,35594.66,81,80862.4,12,na,75.392
rec-5614-dup-0,male,roberda,zbierski,2993,sycnei,,98186196 8852 1096,44249.57,78,108735.1,52,f,80.656
rec-5614-dup-1,male,roberda,zbirski,2903,,,9818 6196 88521096,44249.57,78,108735.1,52,f,80.656
rec-5614-org,male,roberta,zbierski,2903,sydney,07 4228 0132,9818 6196 8852 1096,44249.57,78,108735.1,52,f,80.656
rec-5615-org,female,holly,lombardi,2607,canberra,07 6128 3167,0475 3345 9622 4609,29122.99,20,92583.8,27,m,79.256
rec-5616-org,male,chloe,miles,2617,melbourne,03 0519 4658,4643 1608 7904 1890,58758.92,61,80536.8,63,na,84.128
rec-5617-org,female,chelsea,atsaves,2906,perth,04 5119 2887,7154 6697 1406 9977,64559.51,83,118706.8,32,f,75.420
rec-5618-org,female,emiily,millar,2615,perth,07 7373 6954,5385 5582 9124 7065,46251.32,50,88007.9,41,m,73.270
rec-5619-org,female,alyssa,heyes,2614,brisbane,02 7643 1148,6921 6430 2028 1919,86188.91,61,53305.0,51,f,73.439
rec-5620-org,male,isabella,clarke,2612,sydney,07 4097 7891,9703 3980 4458 8325,65427.13,20,84729.7,56,na,78.892
rec-5621-dup-0,,eriri,malin,2902,,02 8430 0102,1725 5501 016 3974,53223.10,113,145007.3,14,f,80.994
rec-5621-dup-1,,erin,maoin,29o2,zydney,02 8430 0102,1725 5501 5016 3974,53223.10,113,145007.3,948,f,80.994
rec-5621-dup-2,female,eirn,malin,misaing,sydny,02 8430 0102,1725 5501 50169 3974,53223.10,113,145007.3,93,f,80.994
rec-5621-org,female,erin,malin,2902,sydney,02 8430 0102,1725 5501 5016 3974,53223.10,113,145007.3,94,f,80.994
rec-5622-org,male,xani,dolan,2906,melbourne,08 2105 3319,2632 7618 3769 6198,48860.06,89,25090.3,93,na,75.917
rec-5623-org,female,amber,riebke,2615,perth,04 0980 0045,3107 1738 3831 4458,56506.04,57,91216.7,40,na,82.746
rec-5624-org,male,mia,white,2617,melbourne,07 0404 3826,5484 8575 4909 6390,33056.47,55,131930.9,77,f,72.137
rec-5625-org,male,courtney,pethers,2604,melbourne,04 2047 9346,5368 6063 1924 4893,65891.71,4,28359.5,104,m,73.120
rec-5626-org,female,emiily,guihenneuc,2601,sydney,07 5164 1922,5366 5713 0724 8476,44200.86,37,79000.9,104,m,77.058
rec-5627-org,male,rosie,bloomfield,2612,perth,08 7694 3583,8777 4889 5111 4473,39369.33,102,73032.8,47,na,73.194
rec-5628-org,male,ryleh,fittock,2614,perth,07 1778 1067,9372 0362 2022 8036,59182.91,4,37209.6,59,na,74.828
rec-5629-org,male,ruby,godfrey,2602,sydney,04 9981 0497,4666 6680 3884 4880,53504.43,11,209319.3,69,f,76.635
rec-5630-org,male,kiria,kruhse,2603,melbourne,08 3843 7280,7827 8775 3401 5515,44908.33,36,161014.0,74,f,71.581
rec-5631-org,male,tara,berry,2905,perth,02 1621 7282,8000 0686 3810 2529,69249.94,17,240871.7,59,f,83.117
rec-5632-org,male,aurora,suvailo,2602,sydney,03 6681 8501,4156 9549 5276 0245,29877.39,77,83803.6,61,m,76.998
rec-5633-org,male,charlie,chappel,2902,perth,04 9375 2644,4400 5398 8572 3716,53607.03,38,161554.1,20,f,71.380
rec-5634-org,female,isabella,morrison,2611,sydney,02 8596 3183,3438 6207 4411 0147,47381.48,0,73962.5,43,na,71.773
rec-5635-org,female,jasmine,berry,2904,brisbane,07 0927 2750,1926 8174 1255 0705,46045.88,92,126665.2,51,f,71.670
rec-5636-org,male,elise,blake,2903,sydney,07 4220 1290,5903 6032 2883 6620,56437.44,22,29848.2,30,f,76.600
rec-5637-org,female,emiily,rollins,2604,brisbane,07 8963 7769,2904 6832 4897 0861,51097.74,33,258786.9,91,f,68.273
rec-5638-org,female,erin,shadbolt,2607,perth,04 3512 6823,1259 6375 9905 3899,79160.85,39,61577.8,11,f,78.619
rec-5639-org,female,ella,matthews,2609,melbourne,03 9987 5788,3511 4579 1424 4053,53359.14,19,285165.4,96,f,84.932
rec-5640-org,male,lucy,green,2607,sydney,07 2925 4665,0046 0297 6361 9304,50694.63,118,29671.8,40,m,72.734
rec-5641-org,male,anthea,mason,2905,sydney,04 5723 8664,3983 1068 6104 7551,50180.30,97,95970.3,53,m,76.470
rec-5642-org,male,gracie,blake,2611,sydney,04 0109 4850,5278 4834 0547 2655,48330.12,25,140026.5,58,na,75.047
rec-5643-org,female,yasmin,fimmano,2615,brisbane,07 1669 7215,4552 6476 2288 0182,22579.20,103,32176.0,12,m,73.432
rec-5644-org,female,chelsea,matthews,2903,melbourne,04 6205 5500,4220 2365 4613 6631,32473.58,88,71709.9,72,na,71.217
rec-5645-org,female,isabel,newns,2607,sydney,04 2436 6127,1876 1661 2525 0419,34573.85,41,88557.0,18,na,67.413
rec-5646-org,female,erin,zimmermann,2602,sydney,08 3883 4493,9983 5450 2983 1467,33401.70,55,82799.8,79,m,76.064
rec-5647-org,male,macey,cresp,2602,perth,04 9932 0607,0684 4802 8388 5045,45692.00,49,75176.4,107,f,77.344
rec-5648-dup-0,,sttephani,witow5on,2904,melbourne,08 2347 9129,8112 619 814 4372,58461.00,97,36884.1,49,na,75.311
rec-5648-dup-1,male,stephanie,widdowzton,2905,melbourne,,08112 6319 6814  4372,58461.00,97,36884.1,494,na,75.311
rec-5648-org,male,stephanie,widdowson,2904,melbourne,08 2347 9129,8112 6319 6814 4372,58461.00,97,36884.1,94,na,75.311
rec-5649-org,female,emma,iliffe,2905,brisbane,04 9338 2439,9318 5658 7327 1180,36245.15,113,89385.3,53,m,77.785
rec-5650-org,female,isabella,green,2611,melbourne,08 0902 2993,9150 8590 2706 3067,73920.16,75,42648.0,24,m,75.594
rec-5651-dup-0,,oly,hinkston,2604,stydney,,7602 1454 6921 4845,48647.97,12,105199.3,83,f,72.743
rec-5651-dup-1,,holoy,hings5on,2604,sydny,,7602 1454 6921 4845,48647.97,12,105199.3,83,f,72.743
rec-5651-org,female,holly,hingston,2604,sydney,08 3616 7412,7602 1454 6921 4845,48647.97,12,105199.3,83,f,72.743
rec-5652-org,female,amelie,wheatley,2905,canberra,04 5257 6891,3252 2276 1658 0124,70685.41,7,139420.9,30,na,70.257
rec-5653-org,male,jaslyn,dixon,2611,sydney,07 7937 1058,0068 5192 1318 1900,16600.11,39,68163.0,75,na,78.521
rec-5654-org,female,tahlia,dixon,2612,sydney,02 1895 1479,7642 1269 4527 5545,52766.17,114,94485.9,62,m,69.652
rec-5655-org,male,erin,mccarthy,2611,sydney,04 7868 5004,6940 9074 6331 7047,33093.88,78,91032.8,82,f,78.390
rec-5656-org,female,april,berryman,2903,sydney,08 2301 0989,7374 1669 2041 9695,82269.05,60,66914.0,47,na,80.686
rec-5657-org,male,ebony,mewett,2607,perth,02 8602 1801,0927 4316 8012 2541,49330.19,4,27811.8,39,m,72.388
rec-5658-org,male,charlotte,boyle,2904,sydney,07 9904 9588,5356 2596 3664 0741,44752.97,91,79887.1,32,m,70.120
rec-5659-org,female,hayley,pleydell,2617,sydney,08 9778 9478,6382 1832 4391 1834,54448.46,101,105010.7,39,f,75.464
rec-5660-org,male,kylee,nguyen,2604,sydney,07 0283 9091,9622 3981 4732 3946,44640.42,105,47990.7,11,m,76.542
rec-5661-org,male,vanessa,blake,2617,melbourne,04 8968 8331,1043 9231 6376 1957,41691.72,98,154573.4,18,f,75.431
rec-5662-org,male,jemima,bemowski,2617,sydney,07 1089 6701,9578 5255 3558 8339,52047.19,17,72832.7,37,m,74.260
rec-5663-org,male,brigette,dixon,2602,melbourne,02 5439 3341,3407 3508 1917 7937,69103.87,11,41245.4,105,f,74.179
rec-5664-dup-0,,mickaela,koahbut,2905,prisbane,,4183 6465 7013 2245,44976.30,37,68876.2,59,f,71.820
rec-5664-dup-1,female,micckaela,korbut,290t,prizbane,,4183 6465 7013 2245,44976.30,37,68876.2,5,f,71.820
rec-5664-org,female,mikaela,korbut,2905,brisbane,08 6474 7768,4183 6465 7013 2245,44976.30,37,68876.2,59,f,71.820
rec-5665-org,female,brooke,campbell,2913,perth,08 0132 6932,8133 8484 3152 1454,13614.14,83,81039.2,82,f,80.289
rec-5666-dup-0,,emerston,dinnison,26q5,canberra,,5927 46236 4556 3349,48391.18,62,65013.3,34,m,71.823
rec-5666-org,male,emerson,dinnison,2615,canberra,03 6797 7866,5927 4636 4556 3349,48391.18,62,65013.3,34,m,71.823
rec-5667-org,male,briony,campbell,2600,melbourne,02 1759 9442,1550 6651 9016 0551,62726.94,41,109427.6,108,na,73.494
rec-5668-org,male,tiffany,eyre,2913,perth,02 6672 7134,9153 3614 0617 3182,74211.25,6,91784.7,15,f,78.185
rec-5669-org,male,madison,nalpantidis,2615,perth,08 6763 6196,6166 3652 9513 4517,71998.57,14,59340.4,74,na,70.003
rec-5670-org,male,elli,lavender,2617,melbourne,03 8689 9862,9677 8464 0182 5885,63854.12,116,46299.9,80,m,77.282
rec-5671-org,male,erin,hinks,2617,melbourne,08 1528 2379,8118 3204 0590 3244,33867.28,21,39135.3,27,f,78.205
rec-5672-org,male,lucy,marrable,2902,melbourne,07 1219 6086,2537 3999 1602 2283,50187.88,9,155720.9,22,f,73.282
rec-5673-org,female,stephanie,coulson,2617,canberra,08 4140 7358,8168 8235 6220 6736,75597.14,58,51136.1,101,f,70.120
rec-5674-org,male,hayley,wyllie,2904,melbourne,04 4011 4764,6775 2342 2405 0737,46445.54,88,154770.3,91,f,77.959
rec-5675-org,female,kiera,stanley,2902,canberra,08 5002 5526,4017 1112 4360 9397,12129.93,67,54899.1,52,f,73.316
rec-5676-org,male,sara,millar,2617,melbourne,08 8067 2111,0362 5689 1592 8401,18582.18,19,168079.9,72,f,76.489
rec-5677-org,male,takeisha,colantuono,2605,melbourne,08 2543 9399,9700 5084 4030 1426,61844.40,4,190787.3,37,f,70.676
rec-5678-org,female,lauren,fullgrabe,2906,sydney,03 2866 5194,4192 3662 8678 0300,42764.98,40,63587.3,28,m,78.112
rec-5679-org,female,amber,glass,2617,sydney,07 3852 1217,5194 2910 1365 4190,42841.10,46,62915.9,97,m,75.221
rec-5680-org,male,abbey,krupa,2604,melbourne,04 5253 5094,3165 3407 1080 6112,72233.18,20,73768.4,34,m,71.091
rec-5681-org,female,willow,webb,2913,hobart,04 6870 7434,0980 1084 2674 9545,77505.88,92,81739.1,78,na,76.751
rec-5682-org,male,chloe,hand,2611,sydney,03 6497 6367,4796 7181 0317 9553,54686.75,106,25224.1,91,na,69.070
rec-5683-org,male,madison,samios,2607,sydney,08 4653 1335,9783 9354 0478 8025,65747.93,57,25401.1,80,m,72.308
rec-5684-org,female,molly,sengpiel,2615,perth,04 6565 9556,1972 0138 5332 2286,51181.93,87,74358.6,96,f,76.134
rec-5685-org,male,abbey,covino,2602,sydney,04 7415 6492,4390 1512 4685 5739,30724.65,44,4718.6,68,na,75.891
rec-5686-org,female,kyra,binns,2904,perth,02 7335 9576,6964 8711 8889 4248,50493.57,23,26964.4,66,na,75.387
rec-5687-dup-0,,sofie,jomariva,2902,sycney,03 5565 6927,8337 8408 5419 334,7316.13,93,203526.4,17,f,73.744
rec-5687-dup-1,male,sophei,jommanva,2902,sytneh,,8337 8408 54179 3394,7316.13,93,203526.4,17,f,73.744
rec-5687-dup-2,,stophie,sommariva,290q,sydney,,8337 8408 5419 334,7316.13,93,203526.4,17,f,73.744
rec-5687-org,male,sophie,sommariva,2902,sydney,03 5565 6927,8337 8408 5419 3394,7316.13,93,203526.4,17,f,73.744
rec-5688-org,female,karissa,clarke,2611,brisbane,08 3811 7852,5101 7842 6352 4290,31449.54,87,183548.6,37,f,80.316
rec-5689-org,male,kiera,mercorella,2614,melbourne,02 3136 7549,6273 0634 2979 4084,39055.39,10,84683.6,14,f,76.022
rec-5690-org,male,maliah,kowtun,2902,melbourne,08 8312 6597,9272 1724 2065 3613,37883.98,100,44839.0,30,f,75.956
rec-5691-org,female,adriana,pascale,2605,melbourne,07 6087 3814,0639 9312 4420 9494,94733.90,29,61502.8,50,m,72.651
rec-5692-org,female,lara,galbraith,2611,sydney,07 4028 7470,4698 3057 3847 7720,73922.61,86,6142.3,18,na,76.533
rec-5693-org,male,alisa,browne,2614,melbourne,02 3759 8274,8291 7808 2015 3725,62378.37,70,59540.5,107,f,69.938
rec-5694-org,female,isabella,lund,2903,sydney,03 5544 2021,1712 3244 0545 6455,30008.20,77,38477.1,61,na,72.692
rec-5695-org,male,ella,quilliam,2615,sydney,02 3970 5000,1432 7480 4971 4336,25220.02,2,195376.6,61,f,72.746
rec-5696-org,male,ella,crossman,2913,melbourne,03 6134 2658,9884 3312 3757 2703,66363.70,52,37470.1,98,m,78.379
rec-5697-org,male,crystal,smallacombe,2605,melbourne,07 3068 3296,9606 0856 5443 1692,51941.52,89,105876.9,100,na,78.024
rec-5698-org,male,pakita,ploughman,2615,melbourne,03 2832 7854,8190 7594 0869 3045,14813.19,43,94497.0,96,f,76.614
rec-5699-org,male,georgia,snelling,2615,perth,07 7934 0166,6614 4443 0756 6051,69819.86,2,81105.8,103,f,79.495
rec-5700-org,female,tabitha,allchin,2906,sydney,02 5532 1443,7719 5075 2781 2462,45894.76,67,60352.4,77,na,68.097
rec-5701-org,male,michaela,weaver,2602,melbourne,07 5363 4534,9592 0223 1155 8328,32994.23,75,11754.8,109,f,81.001
rec-5702-org,male,jenna,vieraitis,2611,sydney,02 2772 8287,2967 5004 7138 4534,43412.39,108,88927.6,25,na,73.220
rec-5703-org,female,alicia,goldsworthy,2913,perth,03 7181 0709,4303 6483 5163 1108,73788.93,47,147264.7,77,f,75.529
rec-5704-org,female,annalise,morrison,2904,brisbane,02 5423 3479,4744 3260 4273 4590,50843.79,63,100576.9,103,na,83.656
rec-5705-org,male,holly,pongsupath,2602,perth,03 6266 2103,8385 2375 4948 3147,32694.75,118,77149.4,26,f,77.018
rec-5706-org,male,nellie,simmonds,2904,canberra,07 4607 8220,1287 3528 9530 4402,59802.08,68,65581.8,15,f,74.027
rec-5707-org,male,tegan,shelley,2905,melbourne,04 1825 1767,8524 6346 1014 5980,28459.58,74,34844.1,97,na,73.602
