rec-id,gender,given-name,surname,postcode,city,telephone-number,credit-card-number,income-normal,age-uniform,income,age,sex,blood-pressure
rec-5512-dup-1,male,cka:tlin,ammil,290r,melborne,04 1354 3321,7829 92787 2970 5749,53412.80,31,140212.2,73,f,73.987
rec-5512-dup-2,,ckaitljn,amill,2905,melbourne,04 1354 3321,7829 928972970 5749,53412.80,31,140212.2,23,f,73.987
rec-5512-org,male,kaitlin,hammill,2905,melbourne,04 1354 3321,7829 9287 2970 5749,53412.80,31,140212.2,73,f,73.987
rec-5513-org,female,aimee,campbell,2602,perth,07 9497 7445,8564 2081 8697 6798,67252.53,45,87175.6,42,f,72.168
rec-5514-org,female,giaan,pestka,2607,perth,03 7470 8907,2748 0386 4607 4389,95862.32,54,91094.0,54,f,83.478
rec-5515-org,male,morgan,stanley,2614,perth,03 5943 6643,3537 0105 6217 1053,27264.75,47,81275.7,44,na,75.034
rec-5516-org,male,emiily,dinon,2615,perth,03 9976 9702,3973 9100 1045 5721,63769.02,86,110716.7,67,f,73.875
rec-5517-org,male,tiarna,carbone,2606,perth,08 8694 5668,5844 3332 8586 5702,34153.32,25,112118.2,97,f,77.030
rec-5518-org,male,kirra,manthongsy,2603,perth,07 1175 3287,3879 0371 4937 9559,39704.02,62,93010.7,54,m,77.602
rec-5519-org,female,brianna,dinh,2617,melbourne,07 8622 1141,0965 5548 9888 5644,86246.75,39,101027.9,11,na,75.443
rec-5520-org,male,emiily,meares,2611,melbourne,04 9690 1075,6878 1873 7150 4731,61843.48,32,312574.9,72,f,78.623
rec-5521-org,male,meg,gillard,2602,melbourne,07 4350 9488,6717 9336 8391 5411,50211.85,31,56938.2,61,m,74.384
rec-5522-org,male,kailey,green,2617,sydney,02 6507 8666,8483 7602 3057 2267,66654.48,69,21894.7,82,na,74.593
rec-5523-dup-0,,annabela,ruft,2913,mrlborne,08 2500 9251,7879 3918 0436 4767,52867.06,19,117061.0,08,f,82.904
rec-5523-org,male,annabella,rudd,2913,melbourne,08 2500 9251,7879 3918 0436 4767,52867.06,19,117061.0,108,f,82.904
rec-5524-dup-0,,ulcu,noahmaridale,2621,brisbane,,8811 8912 1216 6618,14031.23,15,49159.5,30,m,76.808
rec-5524-dup-1,female,lusy,normantale,2612,brisbane,,8811 89122 1216 6618,14031.23,15,49159.5,30,m,76.808
rec-5524-org,female,lucy,normandale,2611,brisbane,04 9047 2119,8811 8912 1216 6618,14031.23,15,49159.5,30,m,76.808
rec-5525-org,male,lily,waltke,2604,canberra,03 6746 8324,4292 5508 4045 7477,31507.23,37,91829.2,50,m,82.842
rec-5526-org,female,kirra,edson,2906,sydney,03 2993 7003,9297 6187 4793 5818,31233.75,103,101861.5,95,na,76.985
rec-5527-org,female,carly,campbell,2905,sydney,04 2256 1083,3634 3421 8511 6854,31498.10,103,47707.1,108,m,76.974
rec-5528-org,male,kirra,zejnic,2913,sydney,03 8332 9993,5846 2761 3865 8272,42710.12,51,81057.2,96,m,74.332
rec-5529-org,female,kelsye,sheldon,2617,melbourne,03 6104 1856,5913 0056 3472 1434,23622.84,110,73806.0,54,m,75.326
rec-5530-org,male,mikhayla,paterson,2611,sydney,07 7793 9823,7940 3811 7257 1922,22730.89,21,41309.4,11,f,76.368
rec-5531-org,male,paige,campbell,2614,sydney,03 6995 1602,4675 1123 5275 9208,24023.43,16,37035.2,15,m,74.719
rec-5532-org,male,mikayla,paschalis,2601,canberra,08 0211 6161,9188 8321 3242 1570,20815.09,94,64345.3,84,f,72.475
rec-5533-org,male,lucy,nguyen,2905,canberra,08 5985 9547,8398 5375 7283 5803,25696.62,4,115655.1,21,f,70.742
rec-5534-org,female,catherine,priest,2607,sydney,07 8296 8080,4774 4597 5506 1967,76521.80,81,110367.5,92,f,69.160
rec-5535-org,male,krystin,zimmermann,2615,melbourne,07 0307 9812,2902 5335 6240 8256,61262.53,44,21946.5,103,na,72.788
rec-5536-org,female,jessica,siviour,2905,sydney,04 5337 0839,5184 1278 9549 8040,72397.05,118,73763.0,66,na,80.240
rec-5537-org,male,maddison,dixon,2612,sydney,03 6783 7137,3452 9045 1021 9034,61733.42,106,28216.4,80,m,74.221
rec-5538-org,male,charlotte,crellin,2601,perth,08 5306 3809,4691 4242 6473 4790,57730.46,85,66014.3,94,m,75.775
rec-5539-org,male,sophie,sires,2603,canberra,03 2382 3681,9723 3734 1603 3377,51583.03,100,70488.4,46,m,70.871
rec-5540-org,female,eliza,roepcke,2614,sydney,08 7334 6432,4667 2540 3991 1509,37373.87,103,42920.5,75,na,77.276
rec-5541-org,male,amy,white,2606,melbourne,08 4729 3151,5070 7615 2620 4692,60694.99,15,33823.3,77,na,76.929
rec-5542-dup-0,,erih,poyl,2617,sydney,,2483 5000 05665 6050,59908.52,43,47465.6,104,m,74.111
rec-5542-dup-1,,eron,boyl,261u,sydney,,2483 5000 0665 6050,59908.52,43,47465.6,104,m,74.111
rec-5542-dup-2,female,edr8n,boylw,261u,sydney,,2483 5000 0665 6050,59908.52,43,47465.6,504,m,74.111
rec-5542-org,female,erin,boyle,2617,sydney,08 1932 5089,2483 5000 0665 6050,59908.52,43,47465.6,104,m,74.111
rec-5543-org,female,bianca,kemsley,2611,brisbane,07 1138 6444,4329 8773 7959 1340,58439.05,12,123857.9,82,f,80.062
rec-5544-org,male,amber,green,2615,sydney,03 6022 8875,4226 6401 8823 8371,63195.82,40,28363.7,88,m,77.074
rec-5545-dup-0,,jezsika,rid,2906,melbourme,,9633 5838 0767 0604,44671.98,56,88466.9,109,na,79.409
rec-5545-dup-1,,jessica,rid,2906,melbou4ne,,9633 58380767 0604,44671.98,56,88466.9,109,na,79.409
rec-5545-org,male,jessica,reid,2906,melbourne,07 8553 3410,9633 5838 0767 0604,44671.98,56,88466.9,109,na,79.409
rec-5546-org,male,jasmine,reid,2601,canberra,07 6596 6035,0424 5526 9729 0130,66870.18,76,104918.1,36,na,72.943
rec-5547-org,male,rosie,george,2615,melbourne,03 7933 0117,8074 6056 9239 9046,88726.90,49,108456.7,52,f,76.540
rec-5548-org,male,teagan,haeusler,2615,sydney,03 0574 8359,2694 2006 5778 7659,37676.60,110,118124.7,46,f,75.879
rec-5549-org,male,lydia,maclucas,2906,melbourne,03 2487 2545,0175 8452 9037 3563,50208.08,71,106341.5,74,f,77.392
rec-5550-org,female,tiahana,edgecombe,2904,sydney,02 2795 8649,2814 1405 0361 2639,48367.82,91,18631.1,74,f,80.594
rec-5551-org,male,ashley,campbell,2615,melbourne,07 4759 6968,5582 1280 8274 0386,47684.12,15,142099.1,75,f,72.364
rec-5552-dup-0,,ckylie,mair,2615,perth,08 6668 5556,1410 383 7280 7181,43265.52,108,69982.1,22,na,73.657
rec-5552-dup-1,male,kylye,maieah,2615,perdg,,1410 3853 7280 7181,43265.52,108,69982.1,2,na,73.657
rec-5552-org,male,kylie,maier,2615,perth,08 6668 5556,1410 3853 7280 7181,43265.52,108,69982.1,27,na,73.657
rec-5553-org,male,sidonie,curry,2617,sydney,04 7262 9028,5834 5195 6527 5971,51073.46,39,19494.7,21,f,78.627
rec-5554-org,male,kaitlyn,heron,2614,canberra,08 4297 7322,2103 1730 7334 0556,74156.10,1,48509.0,47,m,75.977
rec-5555-org,male,jessica,colquhoun,2904,melbourne,03 3497 2333,2468 1040 1845 6064,59324.55,101,20761.8,72,na,74.881
rec-5556-org,male,lara,hofhuis,2903,perth,07 3392 8306,8598 1387 0842 9236,9093.97,117,90707.2,79,m,78.557
rec-5557-org,female,isabella,mcvicar,2905,perth,04 1424 9692,7076 4441 6058 3094,65373.07,42,61414.5,78,na,76.177
rec-5558-org,male,emma,warnock,2614,melbourne,02 5129 1774,2873 7930 4202 2844,39929.44,8,96541.9,88,m,71.451
rec-5559-org,female,zarlia,white,2902,brisbane,02 4353 0434,9119 0735 1018 9924,75492.04,20,120396.0,98,f,76.881
rec-5560-org,female,tenille,white,2600,brisbane,08 0581 2793,9725 4298 4190 2719,46765.88,103,48518.3,41,m,77.648
rec-5561-org,male,tiarna,gully,2617,perth,07 1313 6323,0477 5338 6370 7195,42576.12,115,127882.8,78,f,78.010
rec-5562-org,male,hannah,stegemann,2601,melbourne,03 6483 4709,0140 2883 3438 2875,70146.93,58,86069.6,70,m,79.259
rec-5563-org,male,chevonne,webb,2604,canberra,02 3447 4518,1061 1297 5358 4501,48170.33,59,44203.2,40,f,78.108
rec-5564-org,male,charlotte,denholm,2905,melbourne,07 2105 9779,0607 4740 0858 4397,45731.46,38,13811.2,94,f,73.479
rec-5565-dup-0,female,tayla,chantler,2604,,03 7693 1710,2147 9231 4 102 9108,57636.75,79,89520.7,56,f,69.523
rec-5565-dup-1,female,tayla,chantleah,2604,perth,,2147 9721 4102 9108,57636.75,79,89520.7,35,f,69.523
rec-5565-org,female,taylah,chandler,2604,perth,03 7693 1710,2147 9231 4102 9108,57636.75,79,89520.7,53,f,69.523
rec-5566-org,male,alannah,hervey,2617,sydney,02 2159 9639,4387 4489 7428 5153,55997.77,3,65124.2,34,m,74.392
rec-5567-org,male,tara,tennyson,2612,melbourne,04 5823 7064,3655 0412 5058 9967,56573.85,45,78485.5,109,f,72.392
rec-5568-org,male,riley,kees,2602,perth,04 3134 6891,3751 5293 6042 4149,37732.05,114,103795.1,14,f,82.067
rec-5569-org,male,india,nguyen,2612,melbourne,02 3987 0582,3460 8854 3463 9769,68348.65,114,59083.7,108,m,85.241
rec-5570-org,female,carly,george,2906,sydney,02 7502 0459,3457 5935 6431 2109,66565.45,35,53320.3,44,f,67.259
rec-5571-org,male,erin,pantos,2603,sydney,03 8567 0979,7644 1157 0870 7808,40109.99,63,22216.0,71,m,86.504
rec-5572-org,male,hayley,xerri,2615,sydney,03 0965 1234,1666 6609 4997 4529,86249.42,38,76534.0,17,f,71.655
rec-5573-org,female,kirrah,millar,2914,sydney,02 6969 0613,6032 5988 2456 0159,66463.90,76,90237.4,52,na,70.686
rec-5574-org,female,lucy,maier,2614,melbourne,04 5899 7623,9930 1586 5556 0746,53258.13,46,36985.8,33,m,71.341
rec-5575-org,male,maggie,flamey,2615,melbourne,08 4439 7302,8411 2940 7782 2170,39276.58,46,84881.0,83,f,76.134
rec-5576-org,female,kylee,ferris,2902,sydney,03 5715 6215,4480 4053 9345 5032,49652.58,97,28495.7,89,m,84.602
rec-5577-dup-0,male,erim,trowsr,260q,canberra,,9545 804 8451 3331,52644.69,50,53996.0,39,na,72.240
rec-5577-org,male,erin,trowse,2602,canberra,03 5237 4436,9545 8044 8451 3331,52644.69,50,53996.0,39,na,72.240
rec-5578-org,male,abigail,meadows,2603,sydney,08 0064 8284,6330 6757 4868 4319,86573.40,110,159094.4,99,f,74.054
rec-5579-org,female,cassandra,wache,2603,sydney,08 8397 7433,1415 4318 1821 9890,58379.60,92,118714.5,51,na,82.066
rec-5580-org,male,bailee,white,2904,melbourne,08 3501 4657,2835 9445 4687 9827,37546.22,46,77600.3,69,m,78.717
rec-5581-org,female,alicia,mcneill,2604,melbourne,03 0285 8159,1667 8390 3179 4060,51102.14,6,26924.9,56,na,64.111
rec-5582-org,female,lauren,lisowski,2905,melbourne,08 9310 9659,2017 0756 7558 4078,59905.87,72,35619.6,19,f,79.393
rec-5583-org,female,tahlia,crouch,2904,perth,07 8957 1284,1794 5755 4067 3576,57333.39,63,50600.0,35,na,72.438
rec-5584-org,male,lucy,webb,2617,melbourne,04 1384 1050,8346 6906 1678 1145,50061.96,116,17810.8,74,na,69.860
rec-5585-org,female,ellie,rankine,2602,perth,08 8598 3332,2874 8416 7168 5433,58305.66,31,50116.5,53,f,72.626
rec-5586-org,male,alexandra,kammerman,2615,melbourne,07 7795 5102,4224 1257 3517 3455,47969.47,66,34217.2,67,m,77.720
rec-5587-org,female,ashleigh,pascoe,2905,sydney,02 3364 8979,5602 8991 9037 9200,66267.68,85,79942.6,86,m,68.468
rec-5588-org,female,chloe,bissett,2604,melbourne,02 9008 1260,2424 2272 6990 9102,49788.85,114,34264.1,25,m,77.499
rec-5589-org,male,teegan,rankine,2902,sydney,08 0651 6744,9998 9165 9101 7758,44021.48,3,311901.2,66,f,75.797
rec-5590-org,male,lily,pringle,2913,perth,08 2887 6490,2536 6403 8866 5665,55226.79,59,100138.1,92,na,79.853
rec-5591-org,female,faith,white,2903,brisbane,08 4027 6313,8519 5572 8540 8782,36880.94,115,44036.7,29,m,75.742
rec-5592-org,male,allegra,rundle,2913,melbourne,03 4156 2606,1136 0383 7905 0359,30663.14,29,88183.1,66,m,74.781
rec-5593-org,male,sophie,blackwell,2600,melbourne,07 1065 9184,7724 4535 7259 3056,8555.17,90,28852.7,39,f,73.738
rec-5594-org,male,rhiannon,idzikowski,2904,melbourne,04 9140 7485,4871 3276 5349 7751,56365.11,48,6959.5,72,na,69.212
rec-5595-org,female,marleigh,beal,2615,perth,04 1233 1322,1629 2139 8230 1040,61407.41,87,40792.7,81,m,69.290
rec-5596-org,male,jasmine,szkolik,2614,melbourne,02 1059 1947,4006 7144 6629 8184,44661.35,29,19900.0,57,f,81.917
rec-5597-dup-0,female,arcki,rian,26o7,melblurne,,3724 0635 4587 0184,77084.31,56,79109.7,77,f,80.133
rec-5597-org,female,arki,ryan,2607,melbourne,03 3433 1455,3724 0635 4587 0184,77084.31,56,79109.7,77,f,80.133
rec-5598-org,male,sara,macgowan,2905,melbourne,07 6017 0855,5066 1996 1022 2221,38655.91,63,106337.5,60,f,76.465
rec-5599-org,male,georgia,van galen,2905,sydney,02 2755 3300,2756 6989 8347 9722,39822.88,79,21275.3,38,m,74.101
rec-5600-org,male,ellouise,badman,2615,melbourne,02 3566 3966,4568 0099 1009 5275,44343.23,116,85603.5,91,na,80.668
rec-5601-org,male,bronte,graydon,2602,perth,04 2815 9085,5460 7262 0040 7044,42037.66,59,67502.8,16,na,73.689
rec-5602-org,male,erin,giordano,2904,canberra,07 5529 1892,8814 6357 2391 0474,40820.15,38,47809.6,55,m,80.279
rec-5603-org,male,lily,kelley,2606,perth,08 1879 2894,5327 2700 4016 2663,44223.48,53,77784.8,56,na,78.033
rec-5604-org,male,jasmine,tabrett,2604,melbourne,02 9877 6253,3267 4465 2074 3900,59545.06,19,181330.9,87,f,73.180
rec-5605-org,male,phoebe,kerley,2606,sydney,04 9245 1805,8509 6899 6131 6496,45781.74,70,93372.6,71,na,70.343
rec-5606-dup-0,,stephanie,berrv,291e,sydney,,1030 01176 68596 6358,10667.46,79,88577.2,16,f,72.341
rec-5606-org,male,stephanie,berry,2913,sydney,02 2499 3192,1030 0117 8596 6358,10667.46,79,88577.2,16,f,72.341
rec-5607-org,female,caitlin,berry,2602,sydney,02 3490 4127,2218 6725 0149 6001,52031.00,91,176527.5,52,f,78.590
rec-5608-org,female,tarnia,heidrich,2913,sydney,07 8794 9425,5370 5979 0699 5248,53219.65,76,27757.3,77,m,71.938
rec-5609-org,female,tara,ekers,2904,sydney,08 6023 9835,1223 1981 3287 2689,20684.33,53,43255.9,99,m,75.688
rec-5610-org,female,tara,wyllie,2615,canberra,08 3399 5959,0972 7203 4768 2529,44361.84,24,74910.0,51,m,77.498
rec-5611-org,male,jazz,webb,2611,canberra,02 4423 4998,7568 9611 3057 6098,21427.59,27,68901.3,105,f,79.267
rec-5612-org,male,annabelle,oclee,2615,canberra,03 7691 2397,2454 8662 4873 3307,35462.99,91,72136.6,92,m,75.886
rec-5613-org,female,lucy,dagley,2905,sydney,03 1654 7499,8989 0051 6285 1602,64509.02,14,5022.8,105,na,69.846
rec-5614-org,female,olivia,atsalas,2614,brisbane,04 8883 9205,0425 1840 7575 0071,31553.95,29,28828.2,23,m,70.834
rec-5615-org,male,bianca,collinson,2913,melbourne,04 0187 7448,8298 1995 4188 2273,59944.14,48,71256.5,51,na,80.167
rec-5616-org,male,jessica,finlay,2611,sydney,04 1475 8552,8281 3809 6370 6240,28243.70,88,10838.3,24,f,80.362
rec-5617-org,male,isabella,pribil,2615,perth,04 2941 1181,7793 3522 0207 6039,60374.20,78,58355.6,65,f,77.111
rec-5618-org,male,sarah,shepherd,2614,perth,02 8313 8820,3464 7693 5160 1962,23156.65,58,70934.3,84,m,82.170
rec-5619-org,male,madeleine,donnellon,2615,melbourne,03 0667 2628,2626 2391 2426 0896,51073.58,107,120186.3,96,na,72.902
rec-5620-org,female,katelin,cavallard,2602,perth,04 8234 0071,8575 9347 2036 3071,44976.84,86,66932.4,55,m,71.676
rec-5621-org,female,jordan,beattie,2602,canberra,04 1756 8161,4511 4755 9375 6912,35789.27,70,37776.3,60,f,73.464
rec-5622-org,male,andie,priest,2600,melbourne,08 1456 7455,0391 7375 4545 5370,41831.44,88,72537.2,53,m,77.018
rec-5623-org,male,ebony,noble,2602,canberra,08 8272 0057,3495 6081 8189 0404,54945.89,20,99609.3,13,m,84.148
rec-5624-dup-0,female,caidjin,thoahpe,2617,canveqrra,,8691  7107 037 4860,81718.81,110,186706.4,109,f,81.075
rec-5624-dup-1,,ckaitlin,thorpe,2617,canberrs,,8691 71070376 4860,81718.81,110,186706.4,109,f,81.075
rec-5624-org,female,caitlin,thorpe,2617,canberra,07 4358 2035,8691 7107 0376 4860,81718.81,110,186706.4,109,f,81.075
rec-5625-org,male,arabella,soulsby,2604,perth,07 7247 8345,0948 9509 1733 9840,59403.44,86,52198.2,85,na,74.304
rec-5626-org,female,holly,green,2905,brisbane,04 6622 8221,1010 9688 0489 1072,19266.60,57,126171.1,70,f,81.068
rec-5627-org,male,emiily,moody,2615,canberra,07 4644 6064,2777 3315 7743 3521,50129.96,43,90132.9,79,f,80.976
rec-5628-org,male,asha,guarino,2905,melbourne,02 5916 7926,5156 1902 4757 6810,47785.71,11,77757.2,87,na,77.398
rec-5629-org,male,eliza,ryan,2604,sydney,08 3168 4318,8490 2250 7740 3692,63392.02,107,183517.7,30,f,67.904
rec-5630-org,male,isabella,jolly,2905,canberra,08 0029 8701,5081 0954 6686 6942,52659.28,77,60420.5,13,f,72.866
rec-5631-org,male,tarnee,bocchino,2906,melbourne,04 9192 2162,5447 7431 5634 3437,83049.38,63,44950.3,14,m,74.183
rec-5632-org,male,mikayla,jeffries,2906,melbourne,04 3747 8695,6888 9929 5089 0824,49026.90,115,98372.0,92,f,76.652
rec-5633-dup-0,,rin,white,2607,sytny,,8824 3581 9356 9457,70427.09,7,107235.5,3,f,72.967
rec-5633-dup-1,,erim,white,2697,sydney,,8824 3581 9356 9457,70427.09,7,107235.5,31,f,72.967
rec-5633-dup-2,,erjn,hite,260u,stydney,08 8200 7771,8824 3581 9356 9457,70427.09,7,107235.5,13,f,72.967
rec-5633-org,female,erin,white,2607,sydney,08 8200 7771,8824 3581 9356 9457,70427.09,7,107235.5,13,f,72.967
rec-5634-org,female,kaitlin,baynes,2617,perth,03 3115 3563,1866 2809 0475 9550,58071.61,17,58385.6,39,m,74.617
rec-5635-org,female,saskia,karaterpos,2607,melbourne,03 0478 8412,0458 1674 2675 4607,24854.77,47,97247.9,78,m,75.608
rec-5636-org,female,karli,mapstone,2612,canberra,03 3223 9367,0792 2757 7008 3436,68645.31,10,94592.0,94,m,75.638
rec-5637-org,male,chelsea,gallizzi,2602,melbourne,04 1188 6592,4215 1212 5104 2458,87303.90,15,100410.6,92,f,72.888
rec-5638-org,female,isobel,reid,2617,melbourne,07 5936 2615,9138 7759 5712 8695,43732.99,41,42600.2,81,na,75.606
rec-5639-org,male,phoebe,clarke,2612,melbourne,03 9633 7363,2269 0536 2872 5735,57210.08,89,90847.3,63,m,78.699
rec-5640-org,male,riley,grimm,2903,perth,07 8448 0165,6766 1817 4032 7046,58651.09,39,45857.1,86,na,78.094
rec-5641-org,male,summer,bittins,2615,melbourne,07 6390 4899,1791 1348 9334 4525,34297.68,23,26972.7,31,m,79.382
rec-5642-org,female,holly,renfrey,2603,sydney,03 0176 1874,8282 4134 2841 9556,79157.01,44,46525.2,85,m,78.506
rec-5643-dup-0,,erin,pishop,missing,brishane,02 5243 2242,1117 7957 4447 8342,35454.97,97,141345.0,096,f,77.453
rec-5643-org,female,erin,bishop,2603,brisbane,02 5243 2242,1117 7957 4447 8342,35454.97,97,141345.0,96,f,77.453
rec-5644-org,male,megan,lomman,2905,sydney,07 6025 3015,6886 8442 8417 8437,47169.01,88,81487.3,12,f,78.577
rec-5645-org,female,andie,ronan,2902,perth,03 0537 3842,6682 1335 1881 3424,74479.92,97,234101.8,39,f,80.447
rec-5646-org,female,georgia,drozdowski,2614,canberra,07 6030 8401,2507 4951 5018 3444,55794.56,31,14679.8,32,na,73.063
rec-5647-org,female,paige,secomb,2605,brisbane,02 9157 0774,9394 0307 3145 0850,36255.88,26,44776.1,102,m,75.181
rec-5648-org,female,laura,reid,2913,hobart,08 9010 7253,0210 7436 9656 5803,54723.97,16,106006.4,25,na,68.007
rec-5649-org,female,belinda,myles,2605,sydney,03 3790 4300,2724 3248 0196 5695,65228.98,117,73828.6,25,m,76.495
rec-5650-org,male,sonja,nylander,2600,sydney,04 5540 5791,7831 9916 2986 3230,9431.06,42,37469.0,100,na,75.772
rec-5651-org,female,tara,herbert,2611,sydney,02 0643 7423,2818 4682 3726 4181,46329.14,70,18770.0,32,na,81.090
rec-5652-org,female,ruby,beal,2903,sydney,08 9553 6239,3937 8461 6254 3038,38463.29,49,97539.0,84,na,77.750
rec-5653-org,male,teagan,jobbins,2614,melbourne,04 0497 1757,3636 6940 5928 3570,56770.17,64,27986.5,50,f,78.410
rec-5654-org,male,emiily,morrison,2600,sydney,08 3973 6092,0237 1664 1307 7794,65049.03,19,14360.2,76,na,79.294
rec-5655-org,male,yasmin,galbraith,2905,melbourne,07 8992 3605,9010 8969 8772 3109,51018.03,15,14790.5,52,na,74.760
rec-5656-org,male,joanna,paine,2614,perth,08 7760 5934,8249 0162 7575 4304,15980.34,2,51856.6,74,f,75.889
rec-5657-org,male,taliah,mackinlay,2913,melbourne,03 5360 2856,4306 5372 2069 3934,52886.40,2,36022.9,94,m,80.428
rec-5658-org,female,isabella,tsang,2600,melbourne,07 9416 0146,2166 3525 2153 8366,50311.83,13,93974.1,44,na,78.868
rec-5659-org,male,tegan,vander neut,2611,melbourne,07 6211 0852,3875 5485 5558 3586,35582.96,17,75124.4,91,f,71.225
rec-5660-dup-0,,kahtelin,reid,2607,sytney,,5520 4703 6282 5508,44321.38,90,58680.3,303,na,76.173
rec-5660-org,female,katelin,reid,2607,sydney,07 2367 0984,5520 4703 6282 5508,44321.38,90,58680.3,33,na,76.173
rec-5661-org,female,stephanie,bettineschi,2614,melbourne,07 9856 7518,4648 8449 5740 3164,52806.97,74,82656.3,81,f,85.975
rec-5662-org,male,kyah,fotopoulos,2617,melbourne,07 7409 1777,1704 9734 4099 5536,63824.29,105,92312.2,109,f,79.647
rec-5663-org,male,emiily,egan,2615,melbourne,08 6972 1334,3640 1769 8177 8743,79703.96,47,142564.6,18,na,72.193
rec-5664-org,female,kylee,paterson,2612,perth,08 6885 6123,8476 9719 3636 3064,47368.13,117,85460.8,39,m,66.291
rec-5665-org,male,jade,ryan,2615,melbourne,07 8845 1874,5966 4148 6650 0279,70883.55,15,10951.7,68,f,74.290
rec-5666-org,male,jade,nguyen,2913,melbourne,04 6668 7473,3356 0516 3486 8728,46767.41,116,48590.0,59,m,80.205
rec-5667-org,female,sarah,bishop,2603,sydney,03 2853 0018,4976 7691 4401 5860,44306.02,67,54110.6,27,na,73.459
rec-5668-org,female,jessica,fitzpatrick,2607,perth,07 2269 3440,1825 0328 1402 5271,50869.04,70,2589.9,43,na,79.638
rec-5669-org,male,alexandra,campbell,2615,melbourne,08 4954 4534,4735 2452 9918 1122,41618.70,92,60689.0,99,na,75.233
rec-5670-org,male,samantha,ryan,2611,melbourne,02 3021 3598,6337 6233 5971 4900,79799.29,0,130817.1,35,f,68.402
rec-5671-dup-0,,madiston,napman,missing,sydney,07 6732 9821,2143 8062 98664 5149,47917.84,16,31682.0,104,m,73.455
rec-5671-org,female,madison,knapman,2913,sydney,07 6732 9821,2143 8062 9664 5149,47917.84,16,31682.0,104,m,73.455
rec-5672-org,male,april,green,2603,perth,02 6484 4249,2419 7658 6126 6796,28432.32,1,65040.8,101,na,78.893
rec-5673-org,male,sienna,marzec,2617,sydney,02 1494 5068,3956 1812 1456 0767,57915.80,18,105078.1,90,na,72.235
rec-5674-org,male,shelby,stephenson,2602,perth,03 3794 7684,0428 6575 6169 0338,51500.94,92,20402.3,105,na,84.772
rec-5675-org,female,annabel,lazaroff,2906,sydney,07 4486 3234,8492 6413 2012 9276,35404.60,9,71915.7,100,na,82.363
rec-5676-org,male,samantha,dulko,2602,melbourne,07 0145 9108,0429 1573 5230 8253,70337.96,5,19058.1,15,f,68.487
rec-5677-org,female,madeline,green,2905,sydney,03 5095 8555,1047 8192 7456 7481,63450.34,76,30662.1,14,na,81.239
rec-5678-org,female,sophie,noble,2602,sydney,03 2546 6507,4885 4012 6885 1858,62127.75,70,89303.1,41,m,75.073
rec-5679-org,male,ellorah,weaver,2604,sydney,07 9962 4524,8059 8118 5248 6541,61765.66,6,135809.7,51,na,74.352
rec-5680-org,female,jessica,shepherd,2615,brisbane,08 5797 7308,9067 7756 0720 1406,57352.46,94,28270.1,43,f,82.675
rec-5681-org,female,alexia,whatling,2903,melbourne,07 3765 0863,9381 9137 1326 3084,61238.55,103,59583.7,20,m,70.800
rec-5682-org,male,angie,obod,2906,melbourne,03 3799 9450,0587 4354 1594 6963,73888.61,83,35393.5,15,m,70.518
rec-5683-org,female,ella,magaton,2615,perth,08 1638 1027,9747 8236 9394 7271,27102.07,91,131458.5,18,na,73.499
rec-5684-org,male,kelsey,leong,2913,melbourne,02 9331 3071,4373 9003 3474 0772,42507.69,3,20911.9,98,f,71.336
rec-5685-org,female,isabella,berry,2614,brisbane,02 6864 3200,5496 6635 7941 8280,80462.02,28,45090.8,67,m,68.636
rec-5686-org,female,elisha,whiteley,2603,brisbane,04 7354 5038,7688 8720 6452 2637,5618.67,84,73610.8,107,na,79.663
rec-5687-org,male,reegan,robson,2606,perth,03 1257 4782,3489 4507 1064 8654,41192.26,55,89760.2,42,m,73.896
rec-5688-org,male,shai,white,2615,sydney,02 2168 9503,5923 7141 2455 5745,13603.48,1,77417.7,75,f,79.477
rec-5689-org,female,mila,reid,2612,brisbane,07 9926 0984,2401 9654 3044 0030,54741.81,37,74143.5,45,f,78.221
rec-5690-org,female,samantha,crouch,2615,perth,07 2555 7880,1319 1510 5156 9097,68765.49,27,33692.7,32,f,78.630
rec-5691-org,female,amy,bishop,2602,perth,02 8396 0134,9875 3299 5469 3446,20345.37,96,142276.6,65,f,80.331
rec-5692-dup-0,female,stefani,mile5,290q,sydney,,4900 0253 811 6761,53162.93,50,32806.7,74,m,79.389
rec-5692-dup-1,female,ztepanie,mile2,2902,sydnet,,4900 0253 8111 671,53162.93,50,32806.7,74,m,79.389
rec-5692-dup-2,female,ztephanie,milj,missing,syrney,,4900 0253 8111 6761,53162.93,50,32806.7,74,m,79.389
rec-5692-org,female,stephanie,miles,2902,sydney,08 1453 7812,4900 0253 8111 6761,53162.93,50,32806.7,74,m,79.389
rec-5693-org,female,samantha,priest,2605,sydney,08 8757 6026,8178 7131 9341 2976,71744.17,14,5311.3,49,na,74.652
rec-5694-org,female,heather,robson,2614,melbourne,04 0276 0116,3242 5874 5258 3083,60904.51,92,31069.0,28,m,78.011
rec-5695-org,female,kiera,bitmead,2615,perth,02 7114 5073,1437 4134 3929 9007,63172.45,54,32322.8,83,m,71.975
rec-5696-org,male,sybella,nguyen,2611,canberra,08 9508 6044,3481 7313 4351 7258,60045.49,98,54528.5,47,na,76.690
rec-5697-org,male,olivia,giacomo,2905,sydney,03 5788 8451,3319 7002 4342 3179,71641.93,42,147119.4,37,f,73.569
